tau,xi,xi_ratio,p_g,mean_prob_gt_u0,sd_prob_gt_u0
0.5,0.10500000000000001,1.05,30,0.30240512606586967,0.09140394740772015
0.5,0.11499999999999999,1.15,30,0.31316205647537165,0.09841290065924327
0.5,0.13,1.3,30,0.3053294474172554,0.08951174548095826
0.5,0.15000000000000002,1.5000000000000002,30,0.31832155180065763,0.10318182847704872
0.5,0.2,2.0,30,0.35545372791477886,0.11363516950078872
0.5,0.03,0.3,60,0.24884770531085912,0.11475356743295811
0.5,0.05,0.5,60,0.26031462937888605,0.11842205488899196
0.5,0.06999999999999999,0.6999999999999998,60,0.28291212441991026,0.12529173985614636
0.5,0.085,0.85,60,0.2897401769059792,0.11295669982922231
0.5,0.095,0.95,60,0.31728294972954274,0.125709160619163
0.5,0.10500000000000001,1.05,60,0.3232922039212805,0.12360940686420463
0.5,0.11499999999999999,1.15,60,0.327618843200435,0.12783360018313136
0.5,0.13,1.3,60,0.3539206079274094,0.13658473854306163
0.5,0.15000000000000002,1.5000000000000002,60,0.3742559887446001,0.1374670980588946
0.5,0.2,2.0,60,0.4310140845805307,0.14030240306354844
0.5,0.03,0.3,120,0.20714958974424164,0.13767575962652498
0.5,0.05,0.5,120,0.26080029279535233,0.1430005899610756
0.5,0.06999999999999999,0.6999999999999998,120,0.28670536095975474,0.14868760310881257
0.5,0.085,0.85,120,0.30785820488451415,0.1708702785506225
0.5,0.095,0.95,120,0.3369622626147307,0.15203005853158097
0.5,0.10500000000000001,1.05,120,0.35594361212219455,0.1678128978326415
0.5,0.11499999999999999,1.15,120,0.3856121255003663,0.15827836714802837
0.5,0.13,1.3,120,0.4106700300917697,0.17783529727529596
0.5,0.15000000000000002,1.5000000000000002,120,0.44483791677796186,0.17354617208775067
0.5,0.2,2.0,120,0.56555747769075,0.15628109507537177
0.5,0.03,0.3,240,0.15048670833463584,0.13738116298209593
0.5,0.05,0.5,240,0.2227851185600663,0.16568013855548377
0.5,0.06999999999999999,0.6999999999999998,240,0.2926399044027004,0.17013584277075924
0.5,0.085,0.85,240,0.352297530197624,0.1907934012251037
0.5,0.095,0.95,240,0.36906151429125233,0.18341654749208275
0.5,0.10500000000000001,1.05,240,0.4327687640926465,0.20424669835404002
0.5,0.11499999999999999,1.15,240,0.432952472561687,0.19697986076170718
0.5,0.13,1.3,240,0.4875898915401112,0.18635171419180044
0.5,0.15000000000000002,1.5000000000000002,240,0.5708487164888316,0.17694332907321805
0.5,0.2,2.0,240,0.7052330327887845,0.13164993689973484
0.5,0.03,0.3,480,0.10926728885474761,0.13123795142020725
0.5,0.05,0.5,480,0.18781009208179633,0.16841502054639207
0.5,0.06999999999999999,0.6999999999999998,480,0.28408330484865496,0.21186613468267584
0.5,0.085,0.85,480,0.3661612022921659,0.21563957615783813
0.5,0.095,0.95,480,0.40029360581058604,0.2015063591723035
0.5,0.10500000000000001,1.05,480,0.48071893356700235,0.2164940172483778
0.5,0.11499999999999999,1.15,480,0.5394582094112077,0.21201221070680398
0.5,0.13,1.3,480,0.5943519381664683,0.20932809463061589
0.5,0.15000000000000002,1.5000000000000002,480,0.6932810804085031,0.17629110750048138
0.5,0.2,2.0,480,0.843905792028479,0.10827485076755611
1.0,0.075,0.3,30,0.17265355160101792,0.16604394419204882
1.0,0.125,0.5,30,0.23568711951494462,0.20299252007300167
1.0,0.175,0.7,30,0.27967442471230214,0.22581955000977993
1.0,0.2125,0.85,30,0.36003342699937363,0.24169537881440661
1.0,0.2375,0.95,30,0.3793573390822158,0.2552994647059913
1.0,0.2625,1.05,30,0.38220351418769083,0.24709186837271108
1.0,0.2875,1.15,30,0.42464360504509147,0.223053788510173
1.0,0.325,1.3,30,0.49803928994694485,0.25396355945479765
1.0,0.375,1.5,30,0.5459269372965408,0.25147093413422184
1.0,0.5,2.0,30,0.6949491545675067,0.21623231317524777
1.0,0.075,0.3,60,0.12698596404493168,0.150000126491568
1.0,0.125,0.5,60,0.19885351827983058,0.20794384094195892
1.0,0.175,0.7,60,0.29495021211185735,0.22905093027184817
1.0,0.2125,0.85,60,0.3862533752437528,0.2604638094982994
1.0,0.2375,0.95,60,0.39918007889201673,0.2620666078623389
1.0,0.2625,1.05,60,0.45310963028989204,0.2722398279504837
1.0,0.2875,1.15,60,0.5128196823999186,0.2617136067686476
1.0,0.325,1.3,60,0.5828313048414426,0.25361898542663236
1.0,0.375,1.5,60,0.6580597654248196,0.25868313755578093
1.0,0.5,2.0,60,0.8389798322350291,0.16913989595789616
1.0,0.075,0.3,120,0.05026978120667711,0.09266755854908955
1.0,0.125,0.5,120,0.1464945869866654,0.18797271107114416
1.0,0.175,0.7,120,0.2472753794212415,0.22864037540950272
1.0,0.2125,0.85,120,0.33249533347780047,0.25954409507157117
1.0,0.2375,0.95,120,0.4424224120642854,0.2829501852769025
1.0,0.2625,1.05,120,0.4846222408593059,0.2654013017480609
1.0,0.2875,1.15,120,0.5653536542474654,0.27302155890688423
1.0,0.325,1.3,120,0.6663950484558846,0.24539422473284414
1.0,0.375,1.5,120,0.7869220324630128,0.2208979435003035
1.0,0.5,2.0,120,0.9341035265127414,0.11288126217484978
1.0,0.075,0.3,240,0.015672662826011274,0.039092631318689786
1.0,0.125,0.5,240,0.06726195061928088,0.09950187706415076
1.0,0.175,0.7,240,0.1892420084144156,0.21459799761960338
1.0,0.2125,0.85,240,0.2978038718114508,0.25390276227213693
1.0,0.2375,0.95,240,0.47078160686848136,0.27410334599480307
1.0,0.2625,1.05,240,0.5372153099646341,0.28478627145846497
1.0,0.2875,1.15,240,0.6262632803950667,0.2745172067206217
1.0,0.325,1.3,240,0.7927663940478172,0.21447543415190748
1.0,0.375,1.5,240,0.8917232447790724,0.15681259293481212
1.0,0.5,2.0,240,0.9896157154448281,0.026351031659279302
1.0,0.075,0.3,480,0.0020407466066382847,0.011095023590137962
1.0,0.125,0.5,480,0.019264734043425845,0.05133626419704296
1.0,0.175,0.7,480,0.1119423028776599,0.14992323475169242
1.0,0.2125,0.85,480,0.2579930475090797,0.21995210651239314
1.0,0.2375,0.95,480,0.43152346310071854,0.2902200231713092
1.0,0.2625,1.05,480,0.5611224028663122,0.2663322810178029
1.0,0.2875,1.15,480,0.6763614065295229,0.2692942405568163
1.0,0.325,1.3,480,0.8538959188980857,0.1745134141089902
1.0,0.375,1.5,480,0.9522216839261992,0.0958607112425706
1.0,0.5,2.0,480,0.9997105548909826,0.0013135087796661115
