tau,xi,p_g,replicate_id,post_prob_kappa_gt_u0,post_mean_kappa
0.2,0.028846153846153855,30,109,0.5096013608639349,0.5084321515470944
0.2,0.028846153846153855,30,110,0.4878659027600475,0.4914538934376546
0.2,0.028846153846153855,30,111,0.49400288685188815,0.49630058593389054
0.2,0.028846153846153855,30,112,0.5069068410206149,0.5063559398505997
0.2,0.028846153846153855,30,113,0.5068152133608672,0.5062851943268523
0.2,0.028846153846153855,30,114,0.486677282484055,0.4905104383219363
0.2,0.028846153846153855,30,115,0.49291884864702845,0.4954474603912868
0.2,0.028846153846153855,30,116,0.4941069757467236,0.4963824347770313
0.2,0.028846153846153855,30,117,0.4906657625671054,0.493670188222736
0.2,0.028846153846153855,30,118,0.4963153290076825,0.4981161318019318
0.2,0.028846153846153855,30,119,0.49424552449802994,0.4964913621679624
0.2,0.028846153846153855,30,120,0.49350735002623025,0.4959107642605598
0.2,0.028846153846153855,30,121,0.5012080909290406,0.5019380508164666
0.2,0.028846153846153855,30,122,0.4918510444501175,0.49460585090883025
0.2,0.028846153846153855,30,123,0.5059659173585311,0.5056290060604671
0.2,0.028846153846153855,30,124,0.49754365082041624,0.4990781135558226
0.2,0.028846153846153855,30,125,0.5055843058864882,0.5053338995456079
0.2,0.028846153846153855,30,126,0.5013427129138497,0.5020428332780398
0.2,0.028846153846153855,30,127,0.4961824029812528,0.4980119285110821
0.2,0.028846153846153855,30,128,0.5006591700008507,0.5015105916376629
0.2,0.028846153846153855,30,129,0.5007195047696009,0.5015575923140458
0.2,0.028846153846153855,30,130,0.5053133137559109,0.5051242376667198
0.2,0.028846153846153855,30,131,0.49842254295938737,0.49976540898141425
0.2,0.028846153846153855,30,132,0.4971657687701745,0.49878234621795103
0.2,0.028846153846153855,30,133,0.5010963093611527,0.5018510307627568
0.2,0.028846153846153855,30,134,0.4878746520266881,0.49146083239988836
0.2,0.028846153846153855,30,135,0.5013220002775016,0.5020267129975541
0.2,0.028846153846153855,30,136,0.49921597960221015,0.5003851428441886
0.2,0.028846153846153855,30,137,0.5154590114670596,0.5129173835009679
0.2,0.028846153846153855,30,138,0.4899646585831596,0.49311601398283933
0.2,0.028846153846153855,30,139,0.49722615357907124,0.49882961985911345
0.2,0.028846153846153855,30,140,0.5100821594399798,0.5088017621660386
0.2,0.028846153846153855,30,141,0.49567307946851225,0.49761247946145193
0.2,0.028846153846153855,30,142,0.4988013318572626,0.500061358770734
0.2,0.028846153846153855,30,143,0.5134782185923814,0.5114050253688776
0.2,0.028846153846153855,30,144,0.5022194048380542,0.5027247088366219
0.2,0.028846153846153855,30,145,0.4860003987738716,0.48997248538738436
0.2,0.028846153846153855,30,146,0.49300175849074784,0.4955127550286292
0.2,0.028846153846153855,30,147,0.4939104953938815,0.4962279252307843
0.2,0.028846153846153855,30,148,0.5152014991132756,0.5127210214253691
0.2,0.028846153846153855,30,149,0.49376285183884205,0.49611179238007036
0.2,0.028846153846153855,30,150,0.4919882948615077,0.4947140972768235
0.2,0.028846153846153855,30,151,0.5045705334857232,0.5045491396808879
0.2,0.028846153846153855,30,152,0.5089060617921013,0.5078971842604181
0.2,0.028846153846153855,30,153,0.49394044730776815,0.49625148175981015
0.2,0.028846153846153855,30,154,0.4830463869004785,0.48761900214942533
0.2,0.028846153846153855,30,155,0.49654075417205334,0.49829280237030965
0.2,0.028846153846153855,30,156,0.4962544479401868,0.4980684083727703
0.2,0.028846153846153855,30,157,0.4979814640177509,0.49942059127752847
0.2,0.028846153846153855,30,158,0.5056012934411245,0.5053470397778692
0.2,0.028846153846153855,30,159,0.49994651887771174,0.5009551313800322
0.2,0.028846153846153855,30,160,0.5046421413195686,0.5046046089941294
0.2,0.028846153846153855,30,161,0.5031845119054811,0.5034743607707787
0.2,0.028846153846153855,30,162,0.5021690387171776,0.5026855581526921
0.2,0.028846153846153855,30,163,0.506884017512425,0.5063383187497692
0.2,0.028846153846153855,30,164,0.4905709038004097,0.4935952402930228
0.2,0.028846153846153855,30,165,0.4985509835665436,0.49986577813636973
0.2,0.028846153846153855,30,166,0.4960830077404505,0.4979339979106963
0.2,0.028846153846153855,30,167,0.4973400931402158,0.49891880909163366
0.2,0.028846153846153855,30,168,0.4991532214854237,0.5003361494533277
0.2,0.028846153846153855,30,169,0.5093630952380235,0.5082488898966669
0.2,0.028846153846153855,30,170,0.4952125051521352,0.4972510168489659
0.2,0.028846153846153855,30,171,0.4992792757424144,0.500434551826632
0.2,0.028846153846153855,30,172,0.4942923641171758,0.4965281828254482
0.2,0.028846153846153855,30,173,0.4880525104934705,0.4916018722929486
0.2,0.028846153846153855,30,174,0.5021817577271911,0.5026954451835295
0.2,0.028846153846153855,30,175,0.5117048494699914,0.5100472680830865
0.2,0.028846153846153855,30,176,0.49789397215467307,0.4993521680623058
0.2,0.028846153846153855,30,177,0.4953114156815747,0.4973286623784641
0.2,0.028846153846153855,30,178,0.5050273331434906,0.5049028902049828
0.2,0.028846153846153855,30,179,0.4931833943604831,0.4956557737913768
0.2,0.028846153846153855,30,180,0.5056693406754015,0.5053996725066984
0.2,0.028846153846153855,30,181,0.5044447689763684,0.5044517052871754
0.2,0.028846153846153855,30,182,0.5015111394856495,0.5021738989738644
0.2,0.028846153846153855,30,183,0.5046917069356925,0.504643000463058
0.2,0.028846153846153855,30,184,0.48952299628622514,0.49276663535971954
0.2,0.028846153846153855,30,185,0.5092299406086411,0.5081464463433152
0.2,0.028846153846153855,30,186,0.4914747279582976,0.4943089526806609
0.2,0.028846153846153855,30,187,0.496128376544816,0.4979695705655126
0.2,0.028846153846153855,30,188,0.49003356457182556,0.49317050315714234
0.2,0.028846153846153855,30,189,0.5088224308152651,0.5078328013891282
0.2,0.028846153846153855,30,190,0.48927819019969526,0.4925728890743237
0.2,0.028846153846153855,30,191,0.4919298122302042,0.49466797583797995
0.2,0.028846153846153855,30,192,0.503253628661912,0.5035280076629673
0.2,0.028846153846153855,30,193,0.49335273556923487,0.49578907922087656
0.2,0.028846153846153855,30,194,0.49002375565762146,0.493162746823094
0.2,0.028846153846153855,30,195,0.4949500063690669,0.49704490102743637
0.2,0.028846153846153855,30,196,0.4925843535380325,0.4951839562994783
0.2,0.028846153846153855,30,197,0.5031846522713198,0.5034744697250351
0.2,0.028846153846153855,30,198,0.5120236106282554,0.5102915856849155
0.2,0.028846153846153855,30,199,0.4914350213754711,0.4942776167875583
0.2,0.028846153846153855,30,200,0.5112437772211496,0.509693671588678
0.2,0.03846153846153847,30,1,0.4882381318177035,0.4917490314337861
0.2,0.03846153846153847,30,2,0.5058894780148113,0.5055699073225626
0.2,0.03846153846153847,30,3,0.4965960750029045,0.4983361499245018
0.2,0.03846153846153847,30,4,0.4865762132316218,0.4904301450611334
0.2,0.03846153846153847,30,5,0.499717695696215,0.5007766604560474
0.2,0.03846153846153847,30,6,0.5009944802744446,0.501771746438154
0.2,0.03846153846153847,30,7,0.5145369475817716,0.512213930410871
0.2,0.03846153846153847,30,8,0.5017953353478001,0.5023949820165992
0.2,0.03846153846153847,30,9,0.5037997149335293,0.5039516799902269
0.2,0.03846153846153847,30,10,0.4973651025055701,0.49893838391821727
0.2,0.03846153846153847,30,11,0.49869067464159583,0.4999749181439639
0.2,0.03846153846153847,30,12,0.4973894761851971,0.4989574605280081
0.2,0.03846153846153847,30,13,0.5045492879032962,0.5045326811891758
0.2,0.03846153846153847,30,14,0.4982377098359194,0.4996209401438455
0.2,0.03846153846153847,30,15,0.491302359687617,0.4941729094951204
0.2,0.03846153846153847,30,16,0.4976591759616208,0.4991685032663866
0.2,0.03846153846153847,30,17,0.5073575394824656,0.5067037858839818
0.2,0.03846153846153847,30,18,0.5095528270464891,0.5083948270235751
0.2,0.03846153846153847,30,19,0.4976457842668253,0.4991580260319215
0.2,0.03846153846153847,30,20,0.5021287651729037,0.5026542506129634
0.2,0.03846153846153847,30,21,0.4950452705089172,0.4971197118477453
0.2,0.03846153846153847,30,22,0.5007494691351039,0.5015809329956677
0.2,0.03846153846153847,30,23,0.4917517710540874,0.4945275433268303
0.2,0.03846153846153847,30,24,0.5000311381362037,0.5010211155408333
0.2,0.03846153846153847,30,25,0.5073666213802543,0.5067107928852185
0.2,0.03846153846153847,30,26,0.499419954385339,0.5005443496847779
0.2,0.03846153846153847,30,27,0.5226708256706333,0.5183860221750552
0.2,0.03846153846153847,30,28,0.4861490160515799,0.4900906413207474
0.2,0.03846153846153847,30,29,0.4907621397483959,0.4937463257929753
0.2,0.03846153846153847,30,30,0.4927782542092132,0.49533671972509186
0.2,0.03846153846153847,30,31,0.4916618607287918,0.49445661209902547
0.2,0.03846153846153847,30,32,0.5027729350667509,0.5031547934782674
0.2,0.03846153846153847,30,33,0.5004434817495076,0.5013425377636063
0.2,0.03846153846153847,30,34,0.5016956962445291,0.5023174805216639
0.2,0.03846153846153847,30,35,0.49166241582362924,0.4944570500464739
0.2,0.03846153846153847,30,36,0.49922515704783477,0.5003923070360814
0.2,0.03846153846153847,30,37,0.4975619971812166,0.49909246918595207
0.2,0.03846153846153847,30,38,0.4997326974629193,0.5007883628842783
0.2,0.03846153846153847,30,39,0.4965736305540501,0.4983185636119756
0.2,0.03846153846153847,30,40,0.5077237768818854,0.5069862773013629
0.2,0.03846153846153847,30,41,0.486120313599303,0.49006782372708907
0.2,0.03846153846153847,30,42,0.5020071634421562,0.5025597098140722
0.2,0.03846153846153847,30,43,0.512212220530879,0.5104360934940202
0.2,0.03846153846153847,30,44,0.49976059776175835,0.5008101264057536
0.2,0.03846153846153847,30,45,0.4985332567956483,0.4998519267434372
0.2,0.03846153846153847,30,46,0.4991844355428711,0.5003605178837549
0.2,0.03846153846153847,30,47,0.503752745568681,0.503915252660211
0.2,0.03846153846153847,30,48,0.5059371915410088,0.505606797591414
0.2,0.03846153846153847,30,49,0.5074280429288394,0.5067581793207105
0.2,0.03846153846153847,30,50,0.49419718331977597,0.4964533586042148
0.2,0.03846153846153847,30,51,0.5019845047224561,0.502542091684285
0.2,0.03846153846153847,30,52,0.4954812737113007,0.49746197709185896
0.2,0.03846153846153847,30,53,0.5018532169231225,0.5024399985029306
0.2,0.03846153846153847,30,54,0.5132260751663569,0.5112121920045779
0.2,0.03846153846153847,30,55,0.5079452255551772,0.5071570150573284
0.2,0.03846153846153847,30,56,0.5084719913412075,0.5075629317429746
0.2,0.03846153846153847,30,57,0.5010622162907712,0.5018244871174032
0.2,0.03846153846153847,30,58,0.49814209583139935,0.4995461916932863
0.2,0.03846153846153847,30,59,0.4999774931357802,0.5009792853206901
0.2,0.03846153846153847,30,60,0.48722131324737605,0.49094244712113205
0.2,0.03846153846153847,30,61,0.5053156644024002,0.5051260566747647
0.2,0.03846153846153847,30,62,0.4923555088586979,0.495003609447353
0.2,0.03846153846153847,30,63,0.5003453809241867,0.5012660852176559
0.2,0.03846153846153847,30,64,0.49955074423974044,0.5006464097634452
0.2,0.03846153846153847,30,65,0.49130699936542477,0.494176571827305
0.2,0.03846153846153847,30,66,0.4978993850364001,0.4993564014650216
0.2,0.03846153846153847,30,67,0.49974215598095795,0.5007957410620024
0.2,0.03846153846153847,30,68,0.4918582028613788,0.494611497099249
0.2,0.03846153846153847,30,69,0.5005542078663134,0.5014288166727322
0.2,0.03846153846153847,30,70,0.5054269855770753,0.5052121935924491
0.2,0.03846153846153847,30,71,0.4922960157649612,0.4949567150100112
0.2,0.03846153846153847,30,72,0.5029864502993314,0.5033206001929021
0.2,0.03846153846153847,30,73,0.4939722410031846,0.4962764857313371
0.2,0.03846153846153847,30,74,0.4972180105736962,0.4988232451546346
0.2,0.03846153846153847,30,75,0.4971909898175936,0.49880209158727795
0.2,0.03846153846153847,30,76,0.5002737584416694,0.501210261180256
0.2,0.03846153846153847,30,77,0.49577506357477985,0.4976924858274569
0.2,0.03846153846153847,30,78,0.4986911266605267,0.49997527126920327
0.2,0.03846153846153847,30,79,0.503713109186862,0.5038845105434369
0.2,0.03846153846153847,30,80,0.5000421508295949,0.5010297024018705
0.2,0.03846153846153847,30,81,0.4933887163603916,0.4958173992520512
0.2,0.03846153846153847,30,82,0.5078241665120403,0.507063684916297
0.2,0.03846153846153847,30,83,0.49520239221778073,0.4972430775100671
0.2,0.03846153846153847,30,84,0.4995271983123312,0.5006280374220577
0.2,0.03846153846153847,30,85,0.5038649834977298,0.5040022952617464
0.2,0.03846153846153847,30,86,0.4941089855542988,0.4963840150438478
0.2,0.03846153846153847,30,87,0.49662750959617435,0.49836077951517294
0.2,0.03846153846153847,30,88,0.5061938206589274,0.505805169574374
0.2,0.03846153846153847,30,89,0.5011159993622749,0.5018663601039703
0.2,0.03846153846153847,30,90,0.5116914535718735,0.5100369981515608
0.2,0.03846153846153847,30,91,0.508863933624835,0.5078647530951759
0.2,0.03846153846153847,30,92,0.5047392373270755,0.5046798129476742
0.2,0.03846153846153847,30,93,0.4916866466967566,0.4944761669000424
0.2,0.03846153846153847,30,94,0.4987107433981824,0.49999059599579343
0.2,0.03846153846153847,30,95,0.5094750437355421,0.5083350028857673
0.2,0.03846153846153847,30,96,0.4952352208797281,0.4972688498239871
0.2,0.03846153846153847,30,97,0.4955136263675872,0.4974873657813106
0.2,0.03846153846153847,30,98,0.49383867732812453,0.49617143786811707
0.2,0.03846153846153847,30,99,0.5054689174551168,0.5052446355947507
0.2,0.03846153846153847,30,100,0.49579546721034207,0.497708491069605
0.2,0.03846153846153847,30,101,0.5001032926073948,0.5010773736602091
0.2,0.03846153846153847,30,102,0.49980210725024204,0.5008425041233637
0.2,0.03846153846153847,30,103,0.49977079392894935,0.5008180796712622
0.2,0.03846153846153847,30,104,0.5044794404851419,0.5044785683486566
0.2,0.03846153846153847,30,105,0.49521304295529234,0.49725143905774016
0.2,0.03846153846153847,30,106,0.5102914491275699,0.5089625707360611
0.2,0.03846153846153847,30,107,0.49450065165745083,0.4966918885863705
0.2,0.03846153846153847,30,108,0.49910642665614147,0.5002996152808121
0.2,0.03846153846153847,30,109,0.5090006145005835,0.5079699656819536
0.2,0.03846153846153847,30,110,0.49886570248050566,0.5001116360682281
0.2,0.03846153846153847,30,111,0.5010338314726559,0.5018023867259676
0.2,0.03846153846153847,30,112,0.5053472616042238,0.505150507034114
0.2,0.03846153846153847,30,113,0.5207960688139305,0.5169701104550571
0.2,0.03846153846153847,30,114,0.4942039522439142,0.4964586801691315
0.2,0.03846153846153847,30,115,0.49808445378609106,0.49950112380395895
0.2,0.03846153846153847,30,116,0.49783536245367555,0.49930632746884596
0.2,0.03846153846153847,30,117,0.5001428024027214,0.501108176600616
0.2,0.03846153846153847,30,118,0.49807923822855144,0.49949704579746745
0.2,0.03846153846153847,30,119,0.494685173557337,0.49683687562675893
0.2,0.03846153846153847,30,120,0.5062894676989569,0.505879084966028
0.2,0.03846153846153847,30,121,0.49404992634017303,0.4963375762508179
0.2,0.03846153846153847,30,122,0.5066750072381763,0.50617692322062
0.2,0.03846153846153847,30,123,0.4880646829435691,0.49161152366261285
0.2,0.03846153846153847,30,124,0.49092521523193605,0.49387513164524716
0.2,0.03846153846153847,30,125,0.5105136489678926,0.5091332447860698
0.2,0.03846153846153847,30,126,0.50159073123779,0.5022358244544022
0.2,0.03846153846153847,30,127,0.4985382478191457,0.4998558266783151
0.2,0.03846153846153847,30,128,0.4992605240923188,0.5004199147475171
0.2,0.03846153846153847,30,129,0.5005369509509474,0.5014153708069131
0.2,0.03846153846153847,30,130,0.5008023989058714,0.5016221600920214
0.2,0.03846153846153847,30,131,0.49980731177688387,0.5008465635587994
0.2,0.03846153846153847,30,132,0.5031062693603403,0.5034136242039815
0.2,0.03846153846153847,30,133,0.5024549451304974,0.5029077618812225
0.2,0.03846153846153847,30,134,0.4946848140146538,0.49683659315455675
0.2,0.03846153846153847,30,135,0.4867828292856722,0.49059427691928226
0.2,0.03846153846153847,30,136,0.4939980233879697,0.496296761326026
0.2,0.03846153846153847,30,137,0.4950913368972284,0.4971558841450915
0.2,0.03846153846153847,30,138,0.4934104487826818,0.4958345038817342
0.2,0.03846153846153847,30,139,0.5010820639315432,0.5018399399380991
0.2,0.03846153846153847,30,140,0.5018967490860111,0.5024738524984498
0.2,0.03846153846153847,30,141,0.5109972485663208,0.5095045101335729
0.2,0.03846153846153847,30,142,0.5252774044094678,0.520347980071907
0.2,0.03846153846153847,30,143,0.5049167204652765,0.5048172520107159
0.2,0.03846153846153847,30,144,0.5023455309552989,0.5028227370026032
0.2,0.03846153846153847,30,145,0.49676260796501703,0.49846661918289914
0.2,0.03846153846153847,30,146,0.5060171056428433,0.5056685783900176
0.2,0.03846153846153847,30,147,0.5044921930001248,0.504488448503021
0.2,0.03846153846153847,30,148,0.49243882257880367,0.4950692735790553
0.2,0.03846153846153847,30,149,0.49456518389093085,0.4967425986840895
0.2,0.03846153846153847,30,150,0.5007879363495307,0.5016108954896664
0.2,0.03846153846153847,30,151,0.5055783414451573,0.5053292858475364
0.2,0.03846153846153847,30,152,0.5176479186680765,0.5145834612551756
0.2,0.03846153846153847,30,153,0.4983102174148907,0.49967761786173037
0.2,0.03846153846153847,30,154,0.5041744076217711,0.5042421864645794
0.2,0.03846153846153847,30,155,0.5008477303008694,0.5016574663210857
0.2,0.03846153846153847,30,156,0.5090944558862462,0.5080421896094338
0.2,0.03846153846153847,30,157,0.5056095061883397,0.5053533923952567
0.2,0.03846153846153847,30,158,0.4972774620341011,0.4988697846986375
0.2,0.03846153846153847,30,159,0.49543849205348806,0.4974284024906095
0.2,0.03846153846153847,30,160,0.500479400816922,0.5013705277581557
0.2,0.03846153846153847,30,161,0.4985133198660886,0.4998363479545002
0.2,0.03846153846153847,30,162,0.4929221616210576,0.49545006962822447
0.2,0.03846153846153847,30,163,0.5026465838550119,0.5030566506090974
0.2,0.03846153846153847,30,164,0.49209499431172055,0.4947982345313896
0.2,0.03846153846153847,30,165,0.5075460396808031,0.5068492013598991
0.2,0.03846153846153847,30,166,0.5002766141801527,0.5012124871107939
0.2,0.03846153846153847,30,167,0.49258611416717574,0.4951853435854773
0.2,0.03846153846153847,30,168,0.522542866948456,0.5182895086763136
0.2,0.03846153846153847,30,169,0.5137323787284772,0.5115993282082079
0.2,0.03846153846153847,30,170,0.49236506452671547,0.49501114118168466
0.2,0.03846153846153847,30,171,0.4895538849247463,0.4927910768440017
0.2,0.03846153846153847,30,172,0.4914270034205899,0.49427128891784
0.2,0.03846153846153847,30,173,0.5024479533633037,0.5029023290344741
0.2,0.03846153846153847,30,174,0.4987025487771959,0.49998419435498936
0.2,0.03846153846153847,30,175,0.5012453789963552,0.5019670758494048
0.2,0.03846153846153847,30,176,0.5019646515436353,0.5025266545127656
0.2,0.03846153846153847,30,177,0.4950699438269987,0.4971390861468911
0.2,0.03846153846153847,30,178,0.49366800755828716,0.4960371775296773
0.2,0.03846153846153847,30,179,0.4963906293406644,0.4981751525395153
0.2,0.03846153846153847,30,180,0.49406752591364894,0.496351415355285
0.2,0.03846153846153847,30,181,0.4952979541112649,0.4973180955754656
0.2,0.03846153846153847,30,182,0.4947676189872427,0.496901644547263
0.2,0.03846153846153847,30,183,0.5019533433739574,0.5025178614597028
0.2,0.03846153846153847,30,184,0.5023334193280569,0.5028133243330759
0.2,0.03846153846153847,30,185,0.5032381997747528,0.5035160325659274
0.2,0.03846153846153847,30,186,0.4999616836922227,0.5009669571404705
0.2,0.03846153846153847,30,187,0.4985796213820428,0.499888154495404
0.2,0.03846153846153847,30,188,0.49752301041018965,0.49906196243650325
0.2,0.03846153846153847,30,189,0.5041636544282924,0.5042338514949243
0.2,0.03846153846153847,30,190,0.49609271633511787,0.4979416103915191
0.2,0.03846153846153847,30,191,0.49430840357847183,0.49654079090271774
0.2,0.03846153846153847,30,192,0.5050043900406684,0.5048851283958052
0.2,0.03846153846153847,30,193,0.5008670832092393,0.5016725385825993
0.2,0.03846153846153847,30,194,0.5032355212829871,0.5035139536333061
0.2,0.03846153846153847,30,195,0.5017464075728676,0.5023569262954307
0.2,0.03846153846153847,30,196,0.49086356304888445,0.49382643882484123
0.2,0.03846153846153847,30,197,0.49338733053880957,0.4958163085155106
0.2,0.03846153846153847,30,198,0.4973825780306131,0.4989520615984953
0.2,0.03846153846153847,30,199,0.5031441213354102,0.5034430080362613
0.2,0.03846153846153847,30,200,0.49920279064647516,0.5003748469823752
0.2,0.00576923076923077,60,1,0.4879851942170653,0.4915716161878149
0.2,0.00576923076923077,60,2,0.49600197673951235,0.497892166202855
0.2,0.00576923076923077,60,3,0.48397696619025,0.4883852410582017
0.2,0.00576923076923077,60,4,0.4805490316603906,0.4856464620118296
0.2,0.00576923076923077,60,5,0.49908118400032453,0.5003010731727228
0.2,0.00576923076923077,60,6,0.5020737641216759,0.5026321323605197
0.2,0.00576923076923077,60,7,0.5115304888307259,0.5099325702726061
0.2,0.00576923076923077,60,8,0.4971514171585064,0.49879261627758675
0.2,0.00576923076923077,60,9,0.507817322516852,0.5070780444800509
0.2,0.00576923076923077,60,10,0.4904700589455163,0.49353823520234746
0.2,0.00576923076923077,60,11,0.4891977565662619,0.49253212482410097
0.2,0.00576923076923077,60,12,0.5109152893102705,0.5094607054074134
0.2,0.00576923076923077,60,13,0.509010898014016,0.5079973093470118
0.2,0.00576923076923077,60,14,0.5005972460909678,0.5014832489841231
0.2,0.00576923076923077,60,15,0.4960131839223189,0.4979009527413826
0.2,0.00576923076923077,60,16,0.5147655451796493,0.512406852541235
0.2,0.00576923076923077,60,17,0.5145652560123218,0.5122540085866403
0.2,0.00576923076923077,60,18,0.49690271188104895,0.49859790895346146
0.2,0.00576923076923077,60,19,0.5022595004504089,0.5027764823902862
0.2,0.00576923076923077,60,20,0.5061887303058179,0.505821156046431
0.2,0.00576923076923077,60,21,0.5022127768437386,0.5027401734926283
0.2,0.00576923076923077,60,22,0.5062921535144633,0.5059010628862904
0.2,0.00576923076923077,60,23,0.49878502123685164,0.5000698371797807
0.2,0.00576923076923077,60,24,0.49361520465348474,0.49601776170907164
0.2,0.00576923076923077,60,25,0.4851484114895612,0.48931828563090096
0.2,0.00576923076923077,60,26,0.4881060951903295,0.49166745732876244
0.2,0.00576923076923077,60,27,0.5039001389170672,0.5040498768687094
0.2,0.00576923076923077,60,28,0.49887560782456747,0.500140575100086
0.2,0.00576923076923077,60,29,0.4990446919517616,0.5002725864089504
0.2,0.00576923076923077,60,30,0.49345898636713953,0.4958948603074423
0.2,0.00576923076923077,60,31,0.495577056852636,0.49755892274954305
0.2,0.00576923076923077,60,32,0.49904624196739816,0.5002737964266747
0.2,0.00576923076923077,60,33,0.48928001959371875,0.492597230038835
0.2,0.00576923076923077,60,34,0.49796120151881146,0.49942610932602427
0.2,0.00576923076923077,60,35,0.5128055890148189,0.51090922457199
0.2,0.00576923076923077,60,36,0.5097648926048381,0.5085771922161648
0.2,0.00576923076923077,60,37,0.49950760440892084,0.5006338399356884
0.2,0.00576923076923077,60,38,0.5097744510360624,0.5085845393111655
0.2,0.00576923076923077,60,39,0.4917393012113479,0.49454016581549676
0.2,0.00576923076923077,60,40,0.49488341079449666,0.4970145032045953
0.2,0.00576923076923077,60,41,0.49855930495354067,0.49989353861111846
0.2,0.00576923076923077,60,42,0.505921748742019,0.5056148252794532
0.2,0.00576923076923077,60,43,0.4965288747536015,0.49830510935442796
0.2,0.00576923076923077,60,44,0.4812536066924307,0.48621041536232934
0.2,0.00576923076923077,60,45,0.502178112422766,0.502713234210588
0.2,0.00576923076923077,60,46,0.4990978233057237,0.5003140618123257
0.2,0.00576923076923077,60,47,0.5096989100608216,0.5085264718772273
0.2,0.00576923076923077,60,48,0.5079069289801091,0.5071471130000689
0.2,0.00576923076923077,60,49,0.488631433149083,0.4920837211688102
0.2,0.00576923076923077,60,50,0.49399031224301515,0.49631276014761444
0.2,0.00576923076923077,60,51,0.49466328034777857,0.4968416194401354
0.2,0.00576923076923077,60,52,0.49107417132334863,0.49401533662078345
0.2,0.00576923076923077,60,53,0.49786380748722214,0.4993499565153243
0.2,0.00576923076923077,60,54,0.48586238621265543,0.4898862338293339
0.2,0.00576923076923077,60,55,0.5128823714349591,0.5109679768587397
0.2,0.00576923076923077,60,56,0.4987438337359094,0.5000376713722674
0.2,0.00576923076923077,60,57,0.49246416856220526,0.4951115804502786
0.2,0.00576923076923077,60,58,0.4842181202038459,0.48857743861215563
0.2,0.00576923076923077,60,59,0.48566888062841707,0.4897323595603717
0.2,0.00576923076923077,60,60,0.4858433679780917,0.4898711124559791
0.2,0.00576923076923077,60,61,0.5029351104424166,0.5033012264341644
0.2,0.00576923076923077,60,62,0.4814522899251923,0.48636934882320265
0.2,0.00576923076923077,60,63,0.5047712533007318,0.504724776365361
0.2,0.00576923076923077,60,64,0.49198246160517767,0.4947319138390952
0.2,0.00576923076923077,60,65,0.5053939710190897,0.5052067088166606
0.2,0.00576923076923077,60,66,0.49773726293480036,0.4992509951025171
0.2,0.00576923076923077,60,67,0.4949253953009775,0.497047470503594
0.2,0.00576923076923077,60,68,0.5015986838700737,0.5022627358563629
0.2,0.00576923076923077,60,69,0.49564710495886105,0.4976138716873802
0.2,0.00576923076923077,60,70,0.4910711047503835,0.49401291578256906
0.2,0.00576923076923077,60,71,0.4836189095923615,0.4880997578454508
0.2,0.00576923076923077,60,72,0.4860441087365497,0.49003070146532646
0.2,0.00576923076923077,60,73,0.5089253677427303,0.5079314892013586
0.2,0.00576923076923077,60,74,0.4848702599035025,0.4890968744768815
0.2,0.00576923076923077,60,75,0.4950457554343553,0.49714196957517165
0.2,0.00576923076923077,60,76,0.5046998650593026,0.5046694999734278
0.2,0.00576923076923077,60,77,0.5108147521913333,0.5093835516988123
0.2,0.00576923076923077,60,78,0.4962836450462079,0.4981129548202405
0.2,0.00576923076923077,60,79,0.49573308384905557,0.4976813100656984
0.2,0.00576923076923077,60,80,0.49310448571456655,0.49561586512065353
0.2,0.00576923076923077,60,81,0.49937587861310834,0.5005310662879243
0.2,0.00576923076923077,60,82,0.4902006582565144,0.4933253459573892
0.2,0.00576923076923077,60,83,0.5116692851598171,0.5100389695011879
0.2,0.00576923076923077,60,84,0.4788663874012412,0.48429750547552464
0.2,0.00576923076923077,60,85,0.4950073529956682,0.4971118201715394
0.2,0.00576923076923077,60,86,0.5080954169848673,0.5072923697808388
0.2,0.00576923076923077,60,87,0.49738964661842244,0.4989790581302617
0.2,0.00576923076923077,60,88,0.49813907590753265,0.49956516296567827
0.2,0.00576923076923077,60,89,0.4903535300788391,0.49344615999265085
0.2,0.00576923076923077,60,90,0.49591317864589246,0.4978225427498103
0.2,0.00576923076923077,60,91,0.493385424149955,0.4958369775247984
0.2,0.00576923076923077,60,92,0.499097959638233,0.5003141682321959
0.2,0.00576923076923077,60,93,0.49908242687223575,0.5003020433689875
0.2,0.00576923076923077,60,94,0.49884354113303053,0.5001155356668102
0.2,0.00576923076923077,60,95,0.5049933486100985,0.5048967097539723
0.2,0.00576923076923077,60,96,0.4962717694128756,0.49810364775008686
0.2,0.00576923076923077,60,97,0.4994498917669536,0.5005888143854886
0.2,0.00576923076923077,60,98,0.5001560634407975,0.5011394925694075
0.2,0.00576923076923077,60,99,0.49782287290626476,0.49931794645678057
0.2,0.00576923076923077,60,100,0.49182736542590777,0.4946096177354601
0.2,0.00576923076923077,60,101,0.487382661105684,0.4910937370839479
0.2,0.00576923076923077,60,102,0.497915554580753,0.4993904190970664
0.2,0.00576923076923077,60,103,0.5055890793776505,0.5053576172977086
0.2,0.00576923076923077,60,104,0.491093653061893,0.49403071580850444
0.2,0.00576923076923077,60,105,0.49432356415095136,0.4965747120264056
0.2,0.00576923076923077,60,106,0.5013336892266115,0.5020565812079034
0.2,0.00576923076923077,60,107,0.5030047047430524,0.5033552511543569
0.2,0.00576923076923077,60,108,0.47880428933194696,0.4842476645464152
